customer_id,customer_since,location,customer_type
C02061,2021-12-31,Merlo,individual
C00004,2022-05-06,Avellaneda,individual
C04089,2022-03-25,Morón,individual
C02603,2021-08-16,Ramos Mejía,individual
C02826,2021-05-15,Merlo,individual
C01915,2023-09-18,Quilmes,individual
C03082,2021-04-01,Avellaneda,individual
C00498,2021-04-16,Lanús,individual
C01551,2024-11-29,San Justo,individual
C01979,2023-03-24,Merlo,individual
C02540,2024-12-14,Lanús,individual
C00554,2025-12-22,Morón,individual
C03671,2024-01-15,Avellaneda,individual
C04594,2024-09-11,Avellaneda,individual
C04761,2021-06-14,La Matanza,individual
C04093,2025-09-26,Avellaneda,empresa
C00056,2020-05-03,Tres de Febrero,empresa
C01837,2020-08-12,San Justo,individual
C04902,2023-07-15,Lanús,individual
C00546,2021-12-30,San Justo,empresa
C04999,2025-03-26,Lanús,individual
C04777,2023-02-20,Lanús,individual
C02901,2025-12-07,San Justo,individual
C02138,2020-04-09,La Matanza,individual
C00717,2023-01-03,Ituzaingó,individual
C00414,2024-06-24,Quilmes,individual
C01345,2021-06-28,San Justo,empresa
C00758,2023-02-28,Merlo,individual
C02009,2024-08-09,Lomas de Zamora,individual
C01936,2024-05-26,Quilmes,individual
C04599,2025-07-07,Morón,individual
C04630,2024-10-09,CABA,individual
C00632,2022-07-03,Morón,individual
C00462,2023-03-21,Lomas de Zamora,individual
C01445,2023-02-07,La Matanza,individual
C03475,2021-09-24,Quilmes,individual
C02140,2025-05-20,CABA,individual
C04342,2023-04-26,La Matanza,individual
C04878,2024-12-31,Tres de Febrero,individual
C00070,2020-07-03,La Matanza,individual
C00165,2025-03-31,Lomas de Zamora,individual
C00888,2022-02-20,Lomas de Zamora,individual
C04040,2021-04-15,Avellaneda,individual
C00865,2020-01-28,Morón,empresa
C01227,2020-03-26,Avellaneda,individual
C03130,2021-08-31,La Matanza,individual
C00901,2023-09-20,Avellaneda,individual
C02257,2022-02-09,Avellaneda,individual
C03580,2023-03-31,Lanús,individual
C02373,2024-03-08,Tres de Febrero,individual
C03020,2024-06-11,La Matanza,individual
C02985,2020-06-15,Ramos Mejía,individual
C04148,2020-10-10,Ramos Mejía,individual
C01977,2022-06-14,Tres de Febrero,individual
C00779,2022-05-09,CABA,individual
C01003,2024-05-14,La Matanza,individual
C02761,2024-10-14,Morón,empresa
C03289,2025-05-28,Lanús,individual
C04006,2022-11-16,Ramos Mejía,individual
C03466,2024-08-10,Lanús,individual
C03841,2025-10-01,La Matanza,individual
C04138,2024-01-08,Merlo,individual
C04002,2024-11-10,Lanús,individual
C00918,2024-07-20,San Justo,individual
C00791,2020-05-03,Ramos Mejía,empresa
C02472,2025-03-21,Lanús,individual
C02143,2025-07-13,Lanús,individual
C03064,2024-04-18,Ramos Mejía,individual
C04668,2023-05-27,Quilmes,individual
C04273,2022-10-30,Merlo,individual
C00242,2024-12-07,CABA,individual
C03604,2021-07-24,San Justo,individual
C00614,2022-01-04,Ramos Mejía,individual
C04957,2021-03-21,Merlo,individual
C02378,2020-03-04,CABA,empresa
C00328,2021-01-06,Quilmes,individual
C04188,2021-06-22,La Matanza,individual
C04763,2022-08-19,Merlo,individual
C04306,2025-05-27,Avellaneda,individual
C04538,2022-08-19,Ramos Mejía,individual
C01006,2022-02-20,Morón,individual
C04930,2021-11-29,Quilmes,individual
C04396,2021-12-15,CABA,individual
C03872,2023-10-11,Ituzaingó,individual
C01831,2022-01-25,Morón,individual
C02635,2020-01-23,Lanús,individual
C00280,2024-05-03,San Justo,individual
C01631,2023-09-03,CABA,individual
C01710,2022-05-02,Ituzaingó,individual
C04936,2022-09-09,Morón,individual
C00422,2022-06-05,Quilmes,individual
C01850,2021-12-01,Quilmes,individual
C03415,2021-04-05,Morón,individual
C00436,2022-07-31,CABA,individual
C03332,2023-03-14,Ituzaingó,individual
C04066,2021-11-10,Ituzaingó,individual
C00490,2025-10-28,Merlo,individual
C04324,2020-06-23,Morón,individual
C02369,2021-08-11,Tres de Febrero,individual
C03948,2024-04-04,Ituzaingó,individual
C03985,2021-02-21,La Matanza,individual
C01019,2023-08-19,Merlo,individual
C03496,2023-06-24,CABA,empresa
C01688,2023-11-21,Lanús,individual
C04607,2021-08-22,Quilmes,individual
C03983,2023-08-20,Avellaneda,individual
C00525,2020-09-27,La Matanza,individual
C03112,2021-07-27,Merlo,individual
C03463,2022-07-22,Avellaneda,individual
C01675,2020-08-25,Merlo,individual
C01179,2020-11-13,Merlo,individual
C02265,2024-11-02,Avellaneda,empresa
C02508,2025-07-09,La Matanza,individual
C00120,2024-09-17,La Matanza,individual
C02438,2020-08-04,Tres de Febrero,individual
C02226,2024-08-26,Morón,individual
C04673,2025-06-03,Ramos Mejía,individual
C00666,2024-11-28,La Matanza,individual
C03711,2020-04-18,San Justo,individual
C03839,2025-05-03,La Matanza,individual
C01629,2022-12-10,Morón,individual
C00727,2023-12-04,CABA,empresa
C04237,2022-04-18,Ramos Mejía,individual
C00172,2021-12-27,Ramos Mejía,individual
C01853,2023-06-24,Avellaneda,individual
C03632,2022-12-25,La Matanza,individual
C04318,2024-08-22,Merlo,individual
C00780,2022-09-23,Merlo,individual
C02662,2021-04-17,Morón,individual
C03643,2020-12-19,Lomas de Zamora,individual
C04104,2023-01-21,La Matanza,individual
C01859,2020-09-17,Merlo,individual
C03445,2024-10-02,Tres de Febrero,individual
C03645,2023-06-03,Tres de Febrero,empresa
C01432,2025-12-15,Lomas de Zamora,individual
C03334,2022-10-07,La Matanza,individual
C01913,2022-06-07,Ituzaingó,individual
C02581,2022-02-18,Lanús,individual
C01205,2023-08-20,Lanús,individual
C00352,2023-07-31,Lanús,individual
C00887,2025-08-27,Lomas de Zamora,individual
C00011,2024-10-22,San Justo,individual
C02275,2020-01-25,Ramos Mejía,individual
C00362,2022-01-30,Morón,individual
C03662,2022-02-28,Quilmes,individual
C02160,2024-07-20,Morón,individual
C01038,2023-04-23,Quilmes,individual
C02261,2022-01-24,La Matanza,individual
C03454,2020-08-10,Avellaneda,individual
C02880,2023-08-24,San Justo,individual
C04735,2021-11-11,Quilmes,empresa
C03991,2021-05-31,Avellaneda,individual
C00696,2020-08-06,Quilmes,individual
C03343,2025-11-11,Morón,individual
C00794,2024-07-29,Ituzaingó,individual
C03710,2021-08-30,Quilmes,individual
C02547,2021-07-28,Lanús,individual
C00365,2024-12-16,Avellaneda,individual
C04989,2020-12-21,Lanús,individual
C02620,2021-04-28,Lomas de Zamora,individual
C04195,2024-08-17,Avellaneda,individual
C00681,2021-11-16,Avellaneda,empresa
C04473,2022-07-09,Morón,empresa
C02788,2022-06-26,Lanús,individual
C03129,2021-10-26,Lomas de Zamora,empresa
C00622,2025-03-16,Morón,individual
C01803,2023-10-15,Morón,individual
C04359,2025-07-05,Ituzaingó,individual
C00793,2021-10-02,Lomas de Zamora,individual
C03975,2024-06-25,Tres de Febrero,individual
C02197,2021-01-17,Morón,individual
C00264,2022-01-27,Lomas de Zamora,individual
C02844,2023-05-28,Ituzaingó,individual
C01150,2022-06-21,Ramos Mejía,empresa
C00176,2021-11-28,Lanús,individual
C01670,2025-10-10,Ituzaingó,individual
C01509,2020-07-05,Merlo,individual
C03166,2024-06-28,Ramos Mejía,individual
C03195,2023-03-30,Ituzaingó,individual
C00960,2023-05-30,Lanús,empresa
C04627,2021-03-25,Lomas de Zamora,individual
C04469,2025-09-25,Lanús,individual
C00523,2025-03-23,Tres de Febrero,individual
C02550,2022-02-25,Avellaneda,individual
C00045,2023-12-30,Lanús,individual
C00353,2022-05-31,Morón,individual
C02787,2022-04-01,Quilmes,individual
C04552,2020-11-24,Lomas de Zamora,individual
C01415,2021-08-12,Quilmes,individual
C01868,2023-08-11,La Matanza,individual
C04910,2025-10-17,Ituzaingó,individual
C00384,2020-05-01,Tres de Febrero,individual
C03281,2021-02-10,Lanús,individual
C04173,2020-10-13,Quilmes,individual
C04384,2023-08-10,San Justo,empresa
C04498,2023-07-16,Avellaneda,individual
C01741,2022-02-28,Ramos Mejía,individual
C00505,2020-04-15,Tres de Febrero,individual
C03210,2024-11-13,CABA,individual
C04092,2023-12-24,Morón,individual
C01316,2020-07-18,Morón,individual
C04047,2024-09-01,Ramos Mejía,empresa
C00354,2021-07-14,Ramos Mejía,empresa
C00134,2024-11-23,San Justo,individual
C03947,2022-05-08,Lanús,individual
C04034,2021-12-04,Avellaneda,empresa
C03707,2025-02-20,Avellaneda,individual
C02599,2025-07-31,Ramos Mejía,individual
C00187,2020-11-26,Merlo,individual
C03207,2020-08-28,Tres de Febrero,empresa
C03430,2025-09-26,Merlo,individual
C04000,2023-12-17,CABA,individual
C03025,2025-12-31,Ituzaingó,individual
C03608,2025-09-28,Quilmes,individual
C01438,2022-05-12,Ramos Mejía,individual
C01473,2023-08-11,Ituzaingó,individual
C00500,2022-12-26,Lanús,individual
C04455,2024-10-04,Ituzaingó,individual
C00391,2022-03-08,San Justo,individual
C01630,2025-02-07,Merlo,individual
C01355,2024-03-02,CABA,empresa
C00574,2020-12-22,San Justo,individual
C03325,2022-05-18,Morón,individual
C01418,2024-08-27,Lomas de Zamora,individual
C01573,2025-08-23,Lomas de Zamora,individual
C00382,2023-09-07,Lomas de Zamora,empresa
C03945,2020-08-15,Tres de Febrero,individual
C02046,2024-04-05,La Matanza,individual
C00037,2024-03-22,San Justo,empresa
C02688,2021-09-07,Lanús,individual
C02921,2025-02-02,Tres de Febrero,individual
C01988,2021-03-14,CABA,individual
C00411,2023-12-07,San Justo,individual
C02801,2022-12-02,Lanús,individual
C03137,2024-10-13,Ramos Mejía,individual
C01225,2023-04-10,Lanús,individual
C04622,2020-12-04,Morón,individual
C04266,2022-03-14,Avellaneda,empresa
C02040,2020-11-22,Quilmes,individual
C01425,2021-03-09,Quilmes,individual
C03354,2023-12-22,CABA,individual
C03984,2023-03-24,Avellaneda,individual
C04702,2020-06-04,Avellaneda,empresa
C03231,2021-11-19,Lomas de Zamora,individual
C03150,2023-05-04,Quilmes,empresa
C02760,2020-03-28,Lomas de Zamora,individual
C00452,2023-09-28,Tres de Febrero,individual
C03371,2024-12-03,Ituzaingó,individual
C01748,2021-08-25,San Justo,individual
C01900,2021-12-31,Ituzaingó,individual
C00294,2020-11-30,Merlo,individual
C01978,2022-09-24,Lanús,empresa
C03312,2024-06-13,CABA,individual
C01200,2022-10-23,Quilmes,individual
C00621,2022-07-01,Avellaneda,individual
C01877,2023-10-08,Merlo,individual
C04670,2021-03-27,Ramos Mejía,individual
C04465,2021-09-06,La Matanza,individual
C01525,2024-11-11,San Justo,empresa
C02293,2024-08-26,Lomas de Zamora,individual
C03973,2023-07-11,CABA,individual
C02088,2024-12-04,San Justo,individual
C01547,2025-09-29,Ramos Mejía,individual
C01280,2020-06-03,Morón,individual
C00892,2025-01-28,Avellaneda,individual
C04196,2025-09-02,Lomas de Zamora,individual
C03106,2021-05-15,Ituzaingó,individual
C01487,2024-02-01,Ituzaingó,individual
C04631,2023-07-07,CABA,individual
C00890,2024-08-29,Avellaneda,individual
C03345,2022-03-10,Lanús,individual
C00827,2020-07-09,Ituzaingó,individual
C01308,2023-11-03,San Justo,individual
C04799,2020-10-01,Lanús,individual
C03749,2020-04-01,La Matanza,individual
C04153,2022-05-02,Avellaneda,individual
C01765,2025-05-08,San Justo,individual
C01709,2025-02-06,San Justo,individual
C02843,2023-04-24,Morón,individual
C02631,2023-06-03,Merlo,individual
C00512,2021-02-13,Avellaneda,individual
C03446,2024-03-20,Lomas de Zamora,individual
C04391,2021-06-19,Morón,individual
C02389,2024-02-20,CABA,empresa
C01250,2020-03-25,Avellaneda,individual
C01666,2024-10-11,Lanús,individual
C00949,2020-02-24,Quilmes,individual
C00118,2022-01-03,Avellaneda,individual
C04291,2023-01-19,Quilmes,empresa
C01320,2020-06-28,San Justo,individual
C01574,2024-04-08,Quilmes,individual
C01758,2024-04-10,Lanús,individual
C01935,2023-10-20,CABA,individual
C01815,2020-04-30,San Justo,individual
C04027,2023-08-09,Lomas de Zamora,individual
C03411,2020-10-14,San Justo,individual
C04994,2024-01-31,San Justo,individual
C03708,2022-01-31,Merlo,individual
C04949,2022-05-26,San Justo,individual
C01889,2020-08-08,Ituzaingó,individual
C00920,2025-10-27,La Matanza,individual
C00476,2022-07-22,Lanús,individual
C02941,2021-11-21,Ramos Mejía,individual
C00132,2023-07-05,Lomas de Zamora,empresa
C02753,2024-12-28,Ituzaingó,individual
C04778,2024-02-16,Ituzaingó,individual
C02799,2020-02-22,Quilmes,individual
C02239,2020-12-20,La Matanza,individual
C00813,2020-05-07,San Justo,individual
C00333,2022-01-08,Merlo,individual
C00637,2025-07-01,Merlo,individual
C01156,2024-11-07,San Justo,individual
C00487,2022-06-09,Lanús,individual
C00443,2025-02-26,Quilmes,individual
C02756,2021-05-27,San Justo,individual
C03265,2020-11-07,Lomas de Zamora,individual
C02638,2020-06-10,Tres de Febrero,individual
C03212,2025-06-30,Ramos Mejía,individual
C04072,2021-12-25,CABA,individual
C01341,2022-08-14,San Justo,empresa
C02938,2020-06-22,Lanús,individual
C03412,2021-05-04,Lanús,individual
C02925,2024-09-08,San Justo,empresa
C00305,2022-10-27,Ramos Mejía,individual
C04941,2020-10-25,Ituzaingó,individual
C01730,2023-03-02,Lanús,individual
C00880,2023-08-01,Ituzaingó,individual
C03860,2020-07-01,Lanús,empresa
C04790,2025-10-10,La Matanza,individual
C03724,2024-06-02,Merlo,empresa
C01242,2020-07-15,Lomas de Zamora,empresa
C02839,2020-07-16,Quilmes,individual
C01111,2025-06-21,La Matanza,individual
C00316,2023-01-28,Lanús,individual
C04576,2022-04-26,Ituzaingó,individual
C03151,2022-06-16,Lanús,individual
C03954,2020-12-02,Morón,individual
C03843,2020-05-23,Lanús,individual
C03742,2020-05-23,Quilmes,individual
C03935,2025-12-14,Lomas de Zamora,individual
C00728,2021-09-18,Quilmes,individual
C04232,2021-10-22,Morón,empresa
C01786,2021-06-24,Avellaneda,empresa
C02509,2020-05-17,Lomas de Zamora,individual
C03520,2024-02-25,CABA,individual
C03533,2020-02-16,Tres de Febrero,individual
C00608,2022-05-05,Quilmes,individual
C03291,2021-02-19,Merlo,individual
C00563,2020-01-06,CABA,individual
C02612,2021-12-14,Ituzaingó,empresa
C02580,2021-08-19,Lomas de Zamora,individual
C01966,2024-04-30,Tres de Febrero,individual
C04257,2025-02-08,Lomas de Zamora,individual
C03086,2020-09-26,San Justo,individual
C02033,2023-05-11,La Matanza,individual
C03266,2021-11-18,Lomas de Zamora,empresa
C00736,2023-11-20,Lomas de Zamora,individual
C02352,2020-06-26,CABA,individual
C00451,2023-10-03,Avellaneda,individual
C01717,2022-01-02,CABA,individual
C03051,2025-10-08,Merlo,individual
C02149,2022-04-20,San Justo,individual
C02600,2022-01-22,Avellaneda,individual
C04288,2020-12-27,Avellaneda,individual
C03868,2023-12-24,Morón,individual
C04794,2021-08-24,San Justo,empresa
C00660,2022-03-14,Tres de Febrero,individual
C01113,2023-06-10,Merlo,individual
C00691,2024-03-25,La Matanza,individual
C02791,2023-11-23,Merlo,individual
C01480,2022-07-20,Morón,individual
C00556,2023-08-21,Ramos Mejía,empresa
C00797,2022-12-25,San Justo,individual
C03942,2024-07-14,La Matanza,individual
C00366,2020-12-30,San Justo,individual
C01637,2023-03-22,Lomas de Zamora,individual
C02306,2025-08-13,San Justo,individual
C00802,2025-07-28,La Matanza,individual
C01764,2021-04-22,CABA,individual
C04445,2022-11-08,Quilmes,individual
C02544,2023-01-16,San Justo,individual
C00961,2024-03-16,Lanús,individual
C01518,2022-06-05,CABA,individual
C01931,2020-02-14,La Matanza,individual
C04568,2025-11-29,Quilmes,empresa
C00408,2022-12-13,Ituzaingó,individual
C00100,2024-09-17,Ituzaingó,empresa
C01965,2023-05-03,Lanús,individual
C01795,2025-09-20,Quilmes,individual
C03863,2021-06-24,Morón,individual
C00591,2025-09-19,Morón,individual
C00668,2025-05-21,Morón,individual
C01442,2021-11-21,Morón,empresa
C01041,2020-09-21,Avellaneda,empresa
C00482,2021-09-22,Avellaneda,individual
C00025,2023-09-28,CABA,individual
C01723,2023-04-12,Merlo,individual
C00116,2020-12-12,Ituzaingó,individual
C03208,2020-03-04,Quilmes,empresa
C00222,2020-02-11,Lomas de Zamora,individual
C03172,2024-06-11,Morón,individual
C01740,2022-05-28,CABA,individual
C01862,2021-04-14,Merlo,empresa
C03747,2024-06-08,Morón,individual
C03799,2022-09-25,San Justo,individual
C04300,2024-08-15,Lanús,individual
C03563,2024-07-14,Morón,individual
C04903,2025-06-23,Lanús,empresa
C01918,2021-08-08,San Justo,individual
C01018,2022-12-19,Quilmes,individual
C01387,2022-03-09,Merlo,individual
C02757,2020-08-26,Tres de Febrero,individual
C04184,2020-04-02,Tres de Febrero,individual
C01149,2021-11-20,CABA,empresa
C03704,2025-03-22,Avellaneda,individual
C04428,2021-01-03,San Justo,individual
C01996,2025-07-10,Lomas de Zamora,individual
C04689,2021-12-04,Avellaneda,empresa
C02695,2024-09-02,Morón,individual
C01507,2025-06-14,Quilmes,individual
C02530,2021-10-23,La Matanza,individual
C03131,2021-07-08,Ramos Mejía,empresa
C01489,2021-04-06,Quilmes,individual
C00899,2024-08-22,Morón,individual
C01446,2023-11-30,Ituzaingó,individual
C04723,2022-12-06,Tres de Febrero,empresa
C02431,2022-12-03,Tres de Febrero,individual
C02211,2021-02-10,Morón,individual
C01584,2021-08-11,Lomas de Zamora,individual
C01833,2024-03-10,Ramos Mejía,individual
C04976,2021-03-01,La Matanza,individual
C04054,2024-07-31,Avellaneda,individual
C00902,2022-05-11,San Justo,individual
C02780,2023-07-13,Ituzaingó,individual
C02220,2021-10-02,Morón,individual
C00106,2025-02-13,San Justo,individual
C02889,2025-02-27,CABA,individual
C04235,2025-03-20,Avellaneda,individual
C01796,2025-11-18,Quilmes,individual
C04456,2025-11-18,Avellaneda,individual
C00237,2020-11-13,Lomas de Zamora,individual
C03369,2024-12-19,CABA,individual
C04368,2023-04-19,Lomas de Zamora,individual
C00167,2020-04-18,La Matanza,individual
C01503,2021-08-31,Ituzaingó,individual
C03656,2023-09-25,Avellaneda,individual
C03619,2021-08-01,Merlo,individual
C01625,2020-08-05,La Matanza,individual
C03053,2023-02-07,Lomas de Zamora,individual
C01683,2024-11-21,San Justo,individual
C04817,2024-03-09,La Matanza,individual
C03582,2020-03-07,Quilmes,individual
C02861,2020-11-07,Morón,individual
C01021,2024-12-20,Ramos Mejía,individual
C03867,2021-07-05,Morón,individual
C01329,2021-05-21,Tres de Febrero,individual
C04990,2024-12-14,Lomas de Zamora,individual
C02705,2023-06-22,Ituzaingó,empresa
C03450,2020-07-20,CABA,individual
C04024,2023-07-04,Ramos Mejía,empresa
C03878,2021-01-21,La Matanza,empresa
C00822,2023-06-09,La Matanza,individual
C01259,2023-08-11,Ituzaingó,individual
C01321,2022-06-03,La Matanza,individual
C01046,2023-01-21,Ramos Mejía,individual
C00386,2021-07-20,Avellaneda,individual
C03733,2023-10-22,San Justo,individual
C04638,2021-12-20,Quilmes,individual
C02260,2021-04-09,Avellaneda,individual
C04110,2021-08-27,Lomas de Zamora,individual
C04551,2020-06-26,Lomas de Zamora,individual
C01911,2022-02-01,La Matanza,individual
C04036,2024-02-21,Morón,individual
C04962,2020-03-27,CABA,individual
C00091,2023-02-20,La Matanza,individual
C04691,2021-07-07,Merlo,individual
C03965,2021-04-06,Merlo,empresa
C02912,2023-06-28,Ramos Mejía,individual
C00009,2025-08-25,La Matanza,individual
C00079,2023-09-01,Ramos Mejía,individual
C02375,2025-10-12,San Justo,individual
C01464,2025-05-15,CABA,empresa
C00937,2022-01-11,CABA,individual
C02539,2022-09-20,Ituzaingó,individual
C02884,2023-05-11,Ituzaingó,empresa
C01055,2020-05-03,San Justo,individual
C00453,2025-09-08,Quilmes,individual
C01616,2025-05-09,Avellaneda,individual
C00606,2023-10-09,Avellaneda,individual
C01266,2021-12-21,CABA,individual
C01246,2021-10-31,Lomas de Zamora,individual
C04612,2022-07-29,Lomas de Zamora,individual
C03125,2025-04-15,Morón,individual
C03593,2020-12-29,Lanús,individual
C02654,2025-10-05,La Matanza,empresa
C01061,2024-05-06,Lomas de Zamora,individual
C01620,2021-06-14,Avellaneda,individual
C03219,2025-02-25,Avellaneda,empresa
C04600,2023-05-02,Ramos Mejía,individual
C00152,2024-09-04,Tres de Febrero,empresa
C02569,2022-09-10,Tres de Febrero,individual
C04755,2020-08-29,Lomas de Zamora,individual
C02315,2023-11-01,Lanús,individual
C02073,2024-03-21,CABA,individual
C03622,2025-04-28,San Justo,empresa
C00716,2024-10-25,Lomas de Zamora,individual
C00839,2023-10-26,Ituzaingó,individual
C01309,2022-09-30,Lanús,individual
C00555,2021-06-21,La Matanza,individual
C00364,2025-06-20,Lomas de Zamora,individual
C02121,2025-09-07,Merlo,individual
C01751,2023-12-26,Ituzaingó,empresa
C00340,2022-11-09,Tres de Febrero,individual
C04575,2022-05-05,La Matanza,individual
C00372,2025-06-22,Lomas de Zamora,individual
C00299,2020-03-23,La Matanza,individual
C04887,2022-10-17,San Justo,individual
C02878,2021-05-31,Ituzaingó,individual
C04855,2022-05-07,Lanús,individual
C01502,2020-03-17,Morón,individual
C02319,2024-09-12,Morón,individual
C04477,2021-08-12,Avellaneda,individual
C02740,2022-01-08,San Justo,individual
C01908,2023-02-16,Lomas de Zamora,individual
C03896,2024-04-17,Lomas de Zamora,individual
C01577,2020-02-09,La Matanza,individual
C03356,2025-01-05,CABA,individual
C03734,2021-12-22,Lanús,individual
C01939,2025-02-01,Avellaneda,empresa
C02892,2022-08-04,Merlo,individual
C02011,2023-03-12,Tres de Febrero,individual
C01535,2024-09-30,La Matanza,individual
C02869,2021-05-28,Merlo,individual
C04274,2023-12-06,Ramos Mejía,individual
C01092,2021-01-18,La Matanza,empresa
C03537,2022-11-24,Merlo,individual
C00076,2022-07-28,Merlo,individual
C00119,2021-06-18,Quilmes,individual
C00217,2021-04-30,La Matanza,individual
C03140,2022-05-28,Quilmes,individual
C03469,2021-10-13,Lomas de Zamora,individual
C02549,2023-09-01,San Justo,individual
C01890,2021-06-20,Tres de Febrero,individual
C02564,2020-09-30,CABA,empresa
C01131,2024-03-05,Ituzaingó,empresa
C01143,2023-08-29,CABA,individual
C01523,2021-05-05,Morón,individual
C02516,2025-07-05,Lanús,individual
C03715,2025-08-11,Avellaneda,empresa
C03620,2025-08-03,Lanús,individual
C00981,2020-10-22,San Justo,individual
C01454,2020-06-01,Merlo,empresa
C01793,2020-06-11,Lomas de Zamora,individual
C03803,2021-01-03,Lomas de Zamora,individual
C03921,2025-09-01,San Justo,individual
C03932,2025-08-08,Tres de Febrero,individual
C04992,2023-10-27,Ramos Mejía,individual
C02247,2023-04-30,Lomas de Zamora,individual
C02947,2023-03-24,Ituzaingó,individual
C04242,2023-03-05,Quilmes,individual
C04485,2024-06-05,Ituzaingó,individual
C00511,2025-05-28,Lomas de Zamora,individual
C04714,2020-02-09,Merlo,individual
C00315,2023-04-02,Avellaneda,individual
C01222,2023-06-12,La Matanza,individual
C02098,2024-06-15,Ituzaingó,individual
C00997,2024-03-18,Avellaneda,individual
C03221,2025-08-18,San Justo,individual
C03821,2022-12-27,Ituzaingó,individual
C03951,2023-05-28,Ituzaingó,individual
C02905,2025-07-27,Avellaneda,individual
C03979,2023-02-09,Lomas de Zamora,individual
C03361,2020-08-02,La Matanza,individual
C03931,2025-03-15,CABA,individual
C04457,2020-08-07,San Justo,empresa
C02124,2022-07-11,Avellaneda,individual
C01545,2025-05-17,Tres de Febrero,individual
C01221,2022-09-08,Quilmes,individual
C04506,2022-06-29,Morón,individual
C03670,2021-07-04,Ituzaingó,individual
C03635,2025-04-04,Ramos Mejía,individual
C01236,2022-12-17,CABA,individual
C01475,2024-10-23,Quilmes,individual
C03420,2025-08-30,Ituzaingó,individual
C03267,2021-04-07,Morón,individual
C00467,2021-04-17,Avellaneda,empresa
C03695,2020-12-14,La Matanza,empresa
C01319,2024-03-01,San Justo,individual
C00015,2024-03-19,Morón,individual
C03998,2024-11-22,Tres de Febrero,empresa
C04016,2023-04-05,Merlo,individual
C00335,2023-06-20,Ituzaingó,individual
C00371,2024-04-08,CABA,individual
C01052,2021-12-13,Ituzaingó,individual
C02428,2025-09-24,La Matanza,individual
C01184,2024-05-12,La Matanza,individual
C01485,2021-12-17,La Matanza,empresa
C01172,2025-01-12,San Justo,empresa
C00688,2023-08-17,Lomas de Zamora,individual
C01215,2024-12-23,San Justo,individual
C04480,2023-01-18,San Justo,individual
C01784,2025-11-03,Morón,individual
C04431,2022-11-04,Tres de Febrero,empresa
C01895,2021-02-25,San Justo,empresa
C04807,2021-12-06,San Justo,individual
C03974,2020-02-15,Ramos Mejía,empresa
C04187,2024-11-06,Lanús,empresa
C01763,2022-05-30,Ramos Mejía,individual
C04986,2025-06-07,San Justo,individual
C04310,2021-10-14,CABA,empresa
C01949,2024-01-19,Lomas de Zamora,individual
C00267,2025-06-16,La Matanza,individual
C04435,2021-08-13,San Justo,empresa
C02099,2025-06-07,San Justo,individual
C00135,2021-04-14,San Justo,individual
C04985,2025-04-09,Ituzaingó,individual
C04559,2021-04-12,San Justo,empresa
C01771,2022-09-26,Lanús,individual
C02050,2024-04-16,Lanús,individual
C00766,2021-06-18,Ramos Mejía,individual
C04762,2025-02-25,Avellaneda,empresa
C00972,2022-03-06,Lanús,individual
C02354,2020-09-13,Merlo,individual
C01405,2022-11-13,Lomas de Zamora,individual
C01253,2023-11-12,San Justo,individual
C04280,2023-05-13,La Matanza,empresa
C01106,2023-12-05,CABA,individual
C00309,2022-10-20,Morón,individual
C04867,2023-10-11,Lanús,individual
C03999,2022-07-26,San Justo,individual
C01241,2023-09-16,Lanús,empresa
C04352,2025-10-01,Lomas de Zamora,individual
C04503,2021-08-31,Tres de Febrero,individual
C01999,2022-12-05,San Justo,individual
C00733,2022-05-18,Ituzaingó,empresa
C03088,2025-02-05,Quilmes,individual
C00834,2021-02-19,Avellaneda,individual
C04261,2020-05-28,La Matanza,individual
C01944,2021-08-17,La Matanza,individual
C02980,2022-07-21,San Justo,individual
C03008,2020-07-19,Quilmes,individual
C02651,2020-03-16,Lanús,individual
C02515,2020-03-13,Avellaneda,individual
C02721,2021-12-18,Ituzaingó,individual
C00429,2024-11-08,Merlo,individual
C04197,2024-02-26,Quilmes,individual
C03224,2023-12-08,Quilmes,individual
C03886,2021-04-07,Ramos Mejía,individual
C01517,2025-03-03,La Matanza,individual
C00705,2021-10-14,Avellaneda,individual
C01962,2024-12-29,Lanús,individual
C02752,2025-05-23,La Matanza,individual
C04458,2021-09-28,Ramos Mejía,individual
C00198,2021-11-21,Merlo,individual
C03547,2020-07-13,San Justo,individual
C01934,2021-02-25,San Justo,individual
C02344,2021-10-27,San Justo,individual
C01958,2022-05-03,San Justo,individual
C03307,2024-12-09,CABA,individual
C02694,2021-01-14,La Matanza,individual
C04806,2021-12-28,Ramos Mejía,individual
C02267,2020-04-09,Lomas de Zamora,individual
C00613,2021-01-19,Avellaneda,individual
C00586,2023-10-07,CABA,individual
C04515,2022-05-23,La Matanza,individual
C01752,2020-04-24,Merlo,individual
C02296,2020-10-23,Ramos Mejía,individual
C04492,2023-06-24,La Matanza,individual
C00072,2025-09-04,Merlo,empresa
C03814,2021-05-30,Lomas de Zamora,individual
C03211,2024-09-01,Lanús,individual
C02746,2020-02-13,La Matanza,individual
C03502,2022-06-29,Quilmes,individual
C03218,2024-02-13,Ramos Mejía,individual
C02703,2024-06-10,CABA,individual
C00929,2024-07-31,San Justo,empresa
C03439,2025-10-01,Merlo,individual
C01724,2024-12-07,San Justo,empresa
C04588,2021-08-16,La Matanza,individual
C02118,2025-01-22,Quilmes,individual
C04863,2024-07-26,CABA,individual
