transaction_id,customer_id,product_id,date,quantity,unit_price,discount,total_amount,product_category,channel,payment_method
T00036083,C04189,P0197,2025-07-21,1,226450,9870.77,216579.23,reparacion,online,financiacion
T00036084,C00621,P0209,2025-07-21,1,85125,15846.12,69278.88,service,telefono,transferencia
T00036085,C02962,P0202,2025-07-21,1,81937,10502.74,71434.26,service,telefono,tarjeta
T00036086,C02633,P0187,2025-07-21,1,94881193,9796833.52,85084359.48,auto,concesionario,tarjeta
T00036087,C03842,P0160,2025-07-21,2,24390,2050.43,46729.57,repuesto,concesionario,financiacion
T00036088,C01713,P0200,2025-07-21,1,214305,32891.98,181413.02,reparacion,concesionario,tarjeta
T00036089,C01431,P0013,2025-07-21,1,20955,3357.96,17597.04,repuesto,concesionario,transferencia
T00036090,C02611,P0129,2025-07-21,3,144179,9017.12,423519.88,repuesto,online,tarjeta
T00036091,C04129,P0187,2025-07-21,1,126120,571.99,125548.01,service,telefono,efectivo
T00036092,C01735,P0059,2025-07-21,1,127885,19869.17,108015.83,service,concesionario,financiacion
T00036093,C04661,P0220,2025-07-21,1,90949054,14169788.41,76779265.59,auto,concesionario,transferencia
T00036094,C01808,P0131,2025-07-21,1,27899,5446.45,22452.55,service,online,financiacion
T00036095,C01811,P0093,2025-07-21,1,64807252,12133185.49,52674066.51,auto,telefono,efectivo
T00036096,C02637,P0008,2025-07-21,1,187700,7494.6,180205.4,reparacion,telefono,efectivo
T00036097,C04471,P0187,2025-07-21,1,97735,3267.37,94467.63,service,telefono,tarjeta
T00036098,C04467,P0053,2025-07-21,1,124571,7145.22,117425.78,service,online,financiacion
T00036099,C00406,P0239,2025-07-21,4,161258,20397.07,624634.93,repuesto,online,efectivo
T00036100,C02733,P0210,2025-07-21,1,406338,72043.26,334294.74,reparacion,concesionario,efectivo
T00036101,C02569,P0003,2025-07-21,1,110012,23544.96,86467.04,service,telefono,financiacion
T00036102,C03263,P0122,2025-07-21,1,30996,558.59,30437.41,service,online,efectivo
T00036103,C04953,P0057,2025-07-21,2,27656,9498.81,45813.19,repuesto,concesionario,tarjeta
T00036104,C00576,P0094,2025-07-21,1,131696,19452.82,112243.18,service,online,transferencia
T00036105,C04581,P0252,2025-07-21,1,479861,74567.79,405293.21,reparacion,telefono,transferencia
T00036106,C03841,P0203,2025-07-21,1,93931,19940.34,73990.66,service,online,tarjeta
T00036107,C03122,P0093,2025-07-21,1,64010,4325.11,59684.89,service,online,transferencia
T00036108,C04366,P0204,2025-07-21,1,88918190,2997683.68,85920506.32,auto,telefono,transferencia
T00036109,C03065,P0293,2025-07-21,1,55854,6325.83,49528.17,service,telefono,efectivo
T00036110,C04294,P0274,2025-07-21,1,64694,6813.66,57880.34,service,concesionario,transferencia
T00036111,C02883,P0085,2025-07-21,3,62143,37776.68,148652.32,repuesto,online,transferencia
T00036112,C01240,P0071,2025-07-21,5,163194,107178.02,708791.98,repuesto,telefono,efectivo
T00036113,C01821,P0144,2025-07-21,1,88311,154.3,88156.7,service,telefono,transferencia
T00036114,C02910,P0209,2025-07-22,3,57877,32455.9,141175.1,repuesto,online,transferencia
T00036115,C04258,P0186,2025-07-22,1,37692,7873.96,29818.04,service,concesionario,transferencia
T00036116,C04093,P0077,2025-07-22,1,49945,2027.54,47917.46,service,concesionario,financiacion
T00036117,C00863,P0142,2025-07-22,1,376930,72339.39,304590.61,reparacion,concesionario,tarjeta
T00036118,C00739,P0062,2025-07-22,3,111259,79940.21,253836.79,repuesto,online,tarjeta
T00036119,C03186,P0203,2025-07-22,1,111070,17837.38,93232.62,service,telefono,tarjeta
T00036120,C02542,P0276,2025-07-22,1,114905,11193.23,103711.77,service,telefono,transferencia
T00036121,C02696,P0044,2025-07-22,5,118456,85816.06,506463.94,repuesto,online,transferencia
T00036122,C00005,P0295,2025-07-22,1,27554,5287.17,22266.83,repuesto,online,transferencia
T00036123,C03498,P0107,2025-07-22,1,258389,15193.76,243195.24,reparacion,telefono,financiacion
T00036124,C03812,P0284,2025-07-22,1,78423,13319.02,65103.98,service,telefono,tarjeta
T00036125,C00098,P0103,2025-07-22,2,126972,8712.65,245231.35,repuesto,telefono,transferencia
T00036126,C03667,P0284,2025-07-22,3,173332,106771.65,413224.35,repuesto,telefono,transferencia
T00036127,C04539,P0282,2025-07-22,1,382346,69549.47,312796.53,reparacion,telefono,tarjeta
T00036128,C04094,P0067,2025-07-22,1,140249,7905.61,132343.39,service,telefono,tarjeta
T00036129,C04679,P0288,2025-07-22,1,123695,7424.49,116270.51,repuesto,concesionario,efectivo
T00036130,C03594,P0130,2025-07-22,1,73940,12314.78,61625.22,service,online,tarjeta
T00036131,C01083,P0295,2025-07-22,1,49295,6822.52,42472.48,service,telefono,tarjeta
T00036132,C02511,P0164,2025-07-22,1,50403,8792.33,41610.67,repuesto,telefono,financiacion
T00036133,C02223,P0146,2025-07-22,1,88298902,8421871.75,79877030.25,auto,online,efectivo
T00036134,C03722,P0295,2025-07-22,1,72304,11184.24,61119.76,reparacion,telefono,tarjeta
T00036135,C03481,P0174,2025-07-22,1,94702,15641.6,79060.4,service,online,transferencia
T00036136,C01716,P0286,2025-07-22,1,363932,14877.85,349054.15,reparacion,telefono,efectivo
T00036137,C00405,P0194,2025-07-22,4,195725,49491.98,733408.02,repuesto,telefono,financiacion
T00036138,C01232,P0018,2025-07-22,5,159133,95216.21,700448.79,repuesto,concesionario,tarjeta
T00036139,C02482,P0172,2025-07-22,1,121217,28640.85,92576.15,service,concesionario,efectivo
T00036140,C01371,P0265,2025-07-22,2,72554,23637.82,121470.18,repuesto,online,tarjeta
T00036141,C01099,P0065,2025-07-22,1,106663,16629.45,90033.55,service,online,tarjeta
T00036142,C00037,P0143,2025-07-22,1,198269,37479.27,160789.73,reparacion,telefono,efectivo
T00036143,C01010,P0188,2025-07-22,3,177323,10372.71,521596.29,repuesto,online,tarjeta
T00036144,C02357,P0067,2025-07-22,1,64454,2378.59,62075.41,service,telefono,efectivo
T00036145,C01341,P0271,2025-07-22,1,137980,8873.83,129106.17,reparacion,telefono,transferencia
T00036146,C02066,P0189,2025-07-22,1,134714,9482.35,125231.65,service,telefono,tarjeta
T00036147,C01124,P0287,2025-07-22,1,24303,573.71,23729.29,service,telefono,tarjeta
T00036148,C02212,P0283,2025-07-22,1,376094,46899.72,329194.28,reparacion,telefono,financiacion
T00036149,C03692,P0211,2025-07-22,1,115249,24028.26,91220.74,reparacion,concesionario,financiacion
T00036150,C01765,P0295,2025-07-22,1,482975,81455.95,401519.05,reparacion,concesionario,tarjeta
T00036151,C04694,P0011,2025-07-22,1,40527,3138.31,37388.69,service,concesionario,transferencia
T00036152,C01532,P0238,2025-07-23,1,74677618,8474764.09,66202853.91,auto,concesionario,tarjeta
T00036153,C03103,P0146,2025-07-23,1,33939,384.8,33554.2,service,concesionario,transferencia
T00036154,C03443,P0119,2025-07-23,5,26040,11695.14,118504.86,repuesto,telefono,transferencia
T00036155,C00369,P0190,2025-07-23,1,68020,4778.2,63241.8,service,concesionario,tarjeta
T00036156,C02178,P0064,2025-07-23,1,102299,12508.77,89790.23,service,online,tarjeta
T00036157,C00072,P0239,2025-07-23,4,7228,5077.67,23834.33,repuesto,online,financiacion
T00036158,C03940,P0268,2025-07-23,1,120792,18566.53,102225.47,repuesto,telefono,transferencia
T00036159,C01773,P0191,2025-07-23,1,58242,5050.63,53191.37,service,telefono,efectivo
T00036160,C01274,P0159,2025-07-23,1,25746,3415.21,22330.79,service,online,transferencia
T00036161,C01406,P0210,2025-07-23,1,198249,10825.39,187423.61,repuesto,concesionario,financiacion
T00036162,C01077,P0089,2025-07-23,1,315447,78538.69,236908.31,reparacion,telefono,transferencia
T00036163,C04146,P0251,2025-07-23,1,482641,48378.71,434262.29,reparacion,telefono,financiacion
T00036164,C04118,P0095,2025-07-23,1,69375,10443.22,58931.78,reparacion,concesionario,transferencia
T00036165,C01795,P0271,2025-07-23,1,301419,42731.63,258687.37,reparacion,online,financiacion
T00036166,C00101,P0208,2025-07-23,1,148930,36736.81,112193.19,service,telefono,efectivo
T00036167,C02026,P0122,2025-07-23,1,68888,12792.57,56095.43,service,online,financiacion
T00036168,C01931,P0281,2025-07-23,5,82347,9943.71,401791.29,repuesto,concesionario,transferencia
T00036169,C02896,P0068,2025-07-23,1,137905,33091.62,104813.38,service,online,efectivo
T00036170,C02145,P0008,2025-07-23,1,23865887,5123513.74,18742373.26,auto,online,financiacion
T00036171,C02690,P0104,2025-07-23,1,118103,25256.1,92846.9,service,online,financiacion
T00036172,C01138,P0148,2025-07-23,1,64646,2556.31,62089.69,repuesto,concesionario,transferencia
T00036173,C03276,P0292,2025-07-23,1,87991,13321.48,74669.52,service,online,efectivo
T00036174,C03896,P0128,2025-07-23,4,24992,14922.57,85045.43,repuesto,telefono,efectivo
T00036175,C00062,P0038,2025-07-23,1,64376,205.96,64170.04,service,concesionario,tarjeta
T00036176,C02680,P0064,2025-07-23,4,166929,49658.33,618057.67,repuesto,online,tarjeta
T00036177,C00681,P0127,2025-07-23,1,46770,480.69,46289.31,service,online,financiacion
T00036178,C00675,P0211,2025-07-23,3,121598,84893.44,279900.56,repuesto,telefono,transferencia
T00036179,C02097,P0246,2025-07-23,1,91222050,6085581.43,85136468.57,auto,telefono,financiacion
T00036180,C03820,P0083,2025-07-23,1,31462,4736.35,26725.65,service,online,financiacion
T00036181,C02439,P0279,2025-07-23,1,140711,9100.91,131610.09,service,online,efectivo
T00036182,C03828,P0060,2025-07-23,1,112867,24065.95,88801.05,service,online,tarjeta
T00036183,C01565,P0171,2025-07-23,1,116406,26862.59,89543.41,service,online,efectivo
T00036184,C02157,P0133,2025-07-23,1,211803,27438.58,184364.42,reparacion,telefono,financiacion
T00036185,C04349,P0118,2025-07-23,1,447106,62089.84,385016.16,reparacion,concesionario,financiacion
T00036186,C02164,P0153,2025-07-23,4,143900,109225.53,466374.47,repuesto,online,efectivo
T00036187,C01275,P0052,2025-07-23,1,39860902,7016409.83,32844492.17,auto,online,financiacion
T00036188,C00491,P0116,2025-07-24,3,89131,34941.26,232451.74,repuesto,telefono,financiacion
T00036189,C03001,P0120,2025-07-24,5,61354,61792.49,244977.51,repuesto,online,transferencia
T00036190,C00615,P0159,2025-07-24,1,50139,2599.28,47539.72,service,online,financiacion
T00036191,C00303,P0173,2025-07-24,1,105272,18900.37,86371.63,service,online,transferencia
T00036192,C00578,P0186,2025-07-24,1,96702,13133.04,83568.96,service,online,financiacion
T00036193,C03897,P0122,2025-07-24,1,20588,224.94,20363.06,service,online,transferencia
T00036194,C02921,P0141,2025-07-24,2,102009,39325.74,164692.26,repuesto,concesionario,transferencia
T00036195,C01697,P0253,2025-07-24,2,183403,84877.48,281928.52,repuesto,online,transferencia
T00036196,C03798,P0038,2025-07-24,1,175592,9402.76,166189.24,reparacion,concesionario,financiacion
T00036197,C01876,P0199,2025-07-24,1,26557,2338.64,24218.36,service,concesionario,financiacion
T00036198,C04126,P0092,2025-07-24,1,73367,17220.89,56146.11,service,telefono,transferencia
T00036199,C02124,P0243,2025-07-24,1,57904,2336.16,55567.84,repuesto,online,financiacion
T00036200,C03425,P0126,2025-07-24,1,92413,16395.89,76017.11,repuesto,online,financiacion
T00036201,C02671,P0234,2025-07-24,2,99273,10421.37,188124.63,repuesto,concesionario,tarjeta
T00036202,C00253,P0024,2025-07-24,1,51992,11707.66,40284.34,service,concesionario,financiacion
T00036203,C01285,P0099,2025-07-24,1,467938,87615.48,380322.52,reparacion,telefono,efectivo
T00036204,C03081,P0158,2025-07-24,1,21630104,2739958.24,18890145.76,auto,telefono,tarjeta
T00036205,C02936,P0132,2025-07-24,1,127224,24608.02,102615.98,service,telefono,financiacion
T00036206,C04720,P0005,2025-07-24,1,420189,10651.88,409537.12,reparacion,online,tarjeta
T00036207,C00245,P0155,2025-07-24,1,40905,10201.77,30703.23,service,online,efectivo
T00036208,C02096,P0042,2025-07-24,1,83029,17961.78,65067.22,service,concesionario,financiacion
T00036209,C04276,P0058,2025-07-24,1,82736,15203.04,67532.96,service,concesionario,financiacion
T00036210,C02901,P0098,2025-07-24,1,68968,10717.57,58250.43,repuesto,online,transferencia
T00036211,C00209,P0112,2025-07-24,1,129324,23674.63,105649.37,service,online,financiacion
T00036212,C01719,P0216,2025-07-24,1,172157,7642.47,164514.53,reparacion,telefono,transferencia
T00036213,C01239,P0077,2025-07-24,1,140163,10410.34,129752.66,service,online,financiacion
T00036214,C02306,P0104,2025-07-24,2,88685,24414.32,152955.68,repuesto,concesionario,efectivo
T00036215,C01962,P0232,2025-07-24,1,36507,6092.85,30414.15,service,telefono,tarjeta
T00036216,C00576,P0063,2025-07-24,1,412959,34913.89,378045.11,reparacion,online,efectivo
T00036217,C04028,P0294,2025-07-24,1,34742,114.03,34627.97,service,online,financiacion
T00036218,C00891,P0125,2025-07-24,1,86176,6558.03,79617.97,service,online,tarjeta
T00036219,C01618,P0225,2025-07-24,1,97363,4774.85,92588.15,service,concesionario,tarjeta
T00036220,C00392,P0051,2025-07-24,3,147217,3813.8,437837.2,repuesto,concesionario,financiacion
T00036221,C02083,P0205,2025-07-24,1,138489,10319.64,128169.36,service,concesionario,efectivo
T00036222,C01149,P0233,2025-07-24,2,50689,8685.73,92692.27,repuesto,telefono,financiacion
T00036223,C04259,P0139,2025-07-24,1,305494,27587.14,277906.86,reparacion,concesionario,efectivo
T00036224,C04860,P0176,2025-07-24,1,83823,10555.51,73267.49,service,concesionario,efectivo
T00036225,C02292,P0169,2025-07-24,1,30199,5247.15,24951.85,service,concesionario,tarjeta
T00036226,C03936,P0292,2025-07-24,1,106773,888.63,105884.37,service,online,financiacion
T00036227,C04005,P0034,2025-07-25,4,30356,1527.93,119896.07,repuesto,telefono,efectivo
T00036228,C00530,P0023,2025-07-25,1,128155,16199.66,111955.34,service,telefono,efectivo
T00036229,C02584,P0220,2025-07-25,1,482004,13085.82,468918.18,reparacion,telefono,transferencia
T00036230,C01665,P0033,2025-07-25,1,142363,17932.1,124430.9,service,concesionario,efectivo
T00036231,C03584,P0038,2025-07-25,1,86819,18559.79,68259.21,service,concesionario,transferencia
T00036232,C02226,P0179,2025-07-25,1,291675,36941.03,254733.97,reparacion,concesionario,efectivo
T00036233,C01190,P0124,2025-07-25,3,138726,54768.02,361409.98,repuesto,telefono,financiacion
T00036234,C00432,P0135,2025-07-25,3,161089,99829.93,383437.07,repuesto,online,financiacion
T00036235,C00659,P0081,2025-07-25,1,38929,793.6,38135.4,service,online,financiacion
T00036236,C01626,P0186,2025-07-25,1,85240859,15359597.16,69881261.84,auto,telefono,transferencia
T00036237,C00719,P0140,2025-07-25,5,113815,14169.43,554905.57,repuesto,online,efectivo
T00036238,C04100,P0192,2025-07-25,1,73764,2665.93,71098.07,service,concesionario,financiacion
T00036239,C01844,P0297,2025-07-25,1,168005,3854.02,164150.98,reparacion,online,transferencia
T00036240,C03169,P0263,2025-07-25,5,114055,101070.37,469204.63,repuesto,telefono,financiacion
T00036241,C01657,P0198,2025-07-25,2,79907,35642.96,124171.04,repuesto,concesionario,transferencia
T00036242,C03077,P0047,2025-07-25,1,127243,16866.26,110376.74,service,concesionario,efectivo
T00036243,C03360,P0106,2025-07-25,1,78190,5860.21,72329.79,service,telefono,financiacion
T00036244,C03258,P0140,2025-07-25,1,149374,20019.0,129355.0,repuesto,online,financiacion
T00036245,C02126,P0160,2025-07-25,3,25573,17873.26,58845.74,repuesto,telefono,transferencia
T00036246,C00148,P0138,2025-07-25,1,118322,15241.91,103080.09,reparacion,concesionario,efectivo
T00036247,C02612,P0284,2025-07-25,5,126884,96611.24,537808.76,repuesto,telefono,transferencia
T00036248,C03413,P0254,2025-07-25,1,25191,2354.76,22836.24,service,online,tarjeta
T00036249,C03784,P0047,2025-07-25,1,42906,2035.6,40870.4,service,online,tarjeta
T00036250,C01211,P0209,2025-07-25,2,78521,32671.63,124370.37,repuesto,concesionario,tarjeta
T00036251,C02811,P0276,2025-07-25,1,143088,17487.11,125600.89,service,telefono,efectivo
T00036252,C00342,P0196,2025-07-25,1,57866,7356.02,50509.98,service,online,efectivo
T00036253,C04244,P0090,2025-07-25,3,146508,108639.73,330884.27,repuesto,telefono,financiacion
T00036254,C02243,P0270,2025-07-25,5,58504,4665.47,287854.53,repuesto,concesionario,financiacion
T00036255,C00015,P0063,2025-07-25,1,127120,29100.12,98019.88,repuesto,telefono,tarjeta
T00036256,C02416,P0110,2025-07-25,5,154843,128692.36,645522.64,repuesto,online,financiacion
T00036257,C04524,P0039,2025-07-25,1,467298,9929.21,457368.79,reparacion,telefono,efectivo
T00036258,C04126,P0031,2025-07-25,1,407292,64587.97,342704.03,reparacion,concesionario,efectivo
T00036259,C04095,P0001,2025-07-25,5,24742,23881.96,99828.04,repuesto,online,tarjeta
T00036260,C03770,P0004,2025-07-25,1,57196,9539.32,47656.68,service,concesionario,transferencia
T00036261,C00248,P0197,2025-07-25,1,138711,1335.7,137375.3,service,concesionario,financiacion
T00036262,C01770,P0019,2025-07-25,1,262012,45112.09,216899.91,reparacion,concesionario,efectivo
T00036263,C02767,P0138,2025-07-25,1,32170,2820.12,29349.88,service,concesionario,tarjeta
T00036264,C03679,P0035,2025-07-25,1,124968,21987.78,102980.22,service,telefono,financiacion
T00036265,C01159,P0272,2025-07-25,1,369243,79065.11,290177.89,reparacion,concesionario,financiacion
T00036266,C01836,P0209,2025-07-25,1,74976,12410.58,62565.42,service,telefono,efectivo
T00036267,C00076,P0106,2025-07-25,1,81173679,7527534.48,73646144.52,auto,concesionario,efectivo
T00036268,C00147,P0139,2025-07-25,2,64654,538.76,128769.24,repuesto,telefono,tarjeta
T00036269,C04719,P0109,2025-07-26,4,190840,108527.6,654832.4,repuesto,online,tarjeta
T00036270,C03867,P0200,2025-07-26,2,44567,904.76,88229.24,repuesto,online,transferencia
T00036271,C03543,P0300,2025-07-26,1,152797,27061.35,125735.65,reparacion,telefono,efectivo
T00036272,C03956,P0035,2025-07-26,1,18705926,873235.07,17832690.93,auto,concesionario,tarjeta
T00036273,C03645,P0149,2025-07-26,1,237412,43722.26,193689.74,reparacion,telefono,transferencia
T00036274,C03952,P0016,2025-07-26,1,42714910,5427646.34,37287263.66,auto,concesionario,tarjeta
T00036275,C03458,P0040,2025-07-26,1,32959,4395.27,28563.73,service,concesionario,efectivo
T00036276,C04941,P0227,2025-07-26,1,28646,5482.04,23163.96,service,telefono,efectivo
T00036277,C03742,P0073,2025-07-26,1,143423,4417.62,139005.38,service,online,financiacion
T00036278,C03225,P0157,2025-07-26,1,126131,5856.58,120274.42,reparacion,telefono,tarjeta
T00036279,C00443,P0083,2025-07-26,5,51139,24104.65,231590.35,repuesto,concesionario,transferencia
T00036280,C02012,P0231,2025-07-26,1,48292840,4111492.64,44181347.36,auto,concesionario,tarjeta
T00036281,C03865,P0248,2025-07-26,4,158368,92307.11,541164.89,repuesto,concesionario,efectivo
T00036282,C03314,P0276,2025-07-26,1,43957,9508.99,34448.01,service,concesionario,tarjeta
T00036283,C04832,P0290,2025-07-26,4,75028,74969.92,225142.08,repuesto,online,efectivo
T00036284,C02813,P0216,2025-07-26,1,108951,10806.54,98144.46,service,concesionario,efectivo
T00036285,C00178,P0057,2025-07-26,4,24738,5376.26,93575.74,repuesto,concesionario,financiacion
T00036286,C00763,P0098,2025-07-26,1,129462,15474.21,113987.79,service,telefono,efectivo
T00036287,C04655,P0189,2025-07-26,1,102183,19611.23,82571.77,reparacion,concesionario,financiacion
T00036288,C01244,P0259,2025-07-26,5,30912,7306.98,147253.02,repuesto,online,efectivo
T00036289,C04951,P0176,2025-07-26,1,47682,8516.19,39165.81,service,telefono,efectivo
T00036290,C00645,P0013,2025-07-26,1,58667,7646.0,51021.0,service,online,transferencia
T00036291,C00660,P0225,2025-07-26,1,75265,15833.79,59431.21,reparacion,online,tarjeta
T00036292,C03534,P0157,2025-07-26,1,355498,23161.98,332336.02,reparacion,concesionario,efectivo
T00036293,C03807,P0068,2025-07-26,4,171004,21482.83,662533.17,repuesto,online,efectivo
T00036294,C03051,P0231,2025-07-26,1,51123,3949.82,47173.18,service,concesionario,efectivo
T00036295,C02748,P0108,2025-07-26,1,98388,14423.75,83964.25,service,concesionario,efectivo
T00036296,C03747,P0276,2025-07-26,1,39777,9417.93,30359.07,service,online,financiacion
T00036297,C02191,P0076,2025-07-26,1,95847,22684.71,73162.29,repuesto,online,financiacion
T00036298,C03602,P0293,2025-07-26,1,33021,4271.73,28749.27,service,telefono,efectivo
T00036299,C02740,P0260,2025-07-26,1,181178,3994.53,177183.47,repuesto,online,financiacion
T00036300,C00788,P0186,2025-07-26,1,56802,7612.98,49189.02,service,telefono,financiacion
T00036301,C01960,P0069,2025-07-26,1,94415,21943.03,72471.97,service,concesionario,transferencia
T00036302,C04242,P0152,2025-07-27,1,60061,1597.13,58463.87,service,telefono,transferencia
T00036303,C00261,P0280,2025-07-27,4,180927,132656.9,591051.1,repuesto,concesionario,efectivo
T00036304,C04650,P0259,2025-07-27,5,186961,209946.75,724858.25,repuesto,telefono,tarjeta
T00036305,C00918,P0013,2025-07-27,1,23529,2085.51,21443.49,repuesto,telefono,transferencia
T00036306,C04945,P0135,2025-07-27,1,27648,6201.6,21446.4,service,concesionario,tarjeta
T00036307,C00594,P0166,2025-07-27,2,32460,6023.67,58896.33,repuesto,online,efectivo
T00036308,C01972,P0049,2025-07-27,4,157790,80308.0,550852.0,repuesto,concesionario,tarjeta
T00036309,C00406,P0283,2025-07-27,1,134606,17553.21,117052.79,service,concesionario,transferencia
T00036310,C00926,P0254,2025-07-27,1,194900,8340.66,186559.34,repuesto,concesionario,financiacion
T00036311,C00532,P0230,2025-07-27,1,103303,10534.1,92768.9,service,telefono,tarjeta
T00036312,C02789,P0165,2025-07-27,2,8433,3255.94,13610.06,repuesto,concesionario,tarjeta
T00036313,C01650,P0018,2025-07-27,1,121503,11720.28,109782.72,service,concesionario,transferencia
T00036314,C04864,P0027,2025-07-27,1,134060,31564.23,102495.77,reparacion,telefono,tarjeta
T00036315,C01342,P0255,2025-07-27,5,25489,30476.48,96968.52,repuesto,online,transferencia
T00036316,C00436,P0182,2025-07-27,1,49900,3418.59,46481.41,service,online,transferencia
T00036317,C00215,P0151,2025-07-27,4,119290,80144.98,397015.02,repuesto,telefono,efectivo
T00036318,C01536,P0088,2025-07-27,3,79033,46861.69,190237.31,repuesto,telefono,efectivo
T00036319,C03482,P0066,2025-07-27,2,64312,9369.97,119254.03,repuesto,online,efectivo
T00036320,C02513,P0208,2025-07-27,3,160751,49624.04,432628.96,repuesto,telefono,tarjeta
T00036321,C04975,P0223,2025-07-27,1,21103,1914.88,19188.12,service,concesionario,transferencia
T00036322,C00163,P0241,2025-07-27,1,316877,11909.64,304967.36,reparacion,online,transferencia
T00036323,C01608,P0211,2025-07-27,1,143790,17425.29,126364.71,service,concesionario,efectivo
T00036324,C03224,P0086,2025-07-27,1,40119,2030.68,38088.32,service,online,financiacion
T00036325,C03773,P0152,2025-07-27,1,78729,5908.01,72820.99,service,telefono,efectivo
T00036326,C03124,P0182,2025-07-27,2,68871,2647.68,135094.32,repuesto,telefono,efectivo
T00036327,C00710,P0093,2025-07-27,1,127960,23254.89,104705.11,service,online,efectivo
T00036328,C01483,P0116,2025-07-27,1,40936467,6618187.96,34318279.04,auto,online,efectivo
T00036329,C02773,P0025,2025-07-27,1,34589,1711.44,32877.56,repuesto,online,efectivo
T00036330,C03798,P0107,2025-07-27,1,126566,18422.01,108143.99,service,telefono,transferencia
T00036331,C03232,P0089,2025-07-27,5,12799,12552.78,51442.22,repuesto,telefono,efectivo
T00036332,C03671,P0021,2025-07-27,1,74866,2910.16,71955.84,service,concesionario,tarjeta
T00036333,C02677,P0141,2025-07-27,2,90947,23657.52,158236.48,repuesto,telefono,financiacion
T00036334,C01855,P0220,2025-07-27,1,114531,12339.95,102191.05,service,online,efectivo
T00036335,C00201,P0042,2025-07-27,1,21452,4779.72,16672.28,service,online,efectivo
T00036336,C00123,P0252,2025-07-27,1,136286,9005.94,127280.06,service,telefono,tarjeta
T00036337,C00706,P0147,2025-07-27,5,115428,84439.97,492700.03,repuesto,telefono,efectivo
T00036338,C01030,P0081,2025-07-27,1,20777,153.42,20623.58,service,concesionario,tarjeta
T00036339,C00824,P0084,2025-07-27,3,194135,81462.99,500942.01,repuesto,concesionario,financiacion
T00036340,C04957,P0203,2025-07-27,5,156738,159149.54,624540.46,repuesto,online,efectivo
T00036341,C01068,P0237,2025-07-27,1,120663,8133.32,112529.68,service,telefono,financiacion
T00036342,C02282,P0191,2025-07-27,4,50211,11801.66,189042.34,repuesto,telefono,efectivo
T00036343,C00899,P0190,2025-07-28,1,48056,1313.69,46742.31,service,concesionario,tarjeta
T00036344,C00215,P0004,2025-07-28,1,55700,2161.38,53538.62,reparacion,concesionario,tarjeta
T00036345,C00509,P0204,2025-07-28,4,136104,117227.61,427188.39,repuesto,telefono,tarjeta
T00036346,C00051,P0178,2025-07-28,1,79676,14697.58,64978.42,service,telefono,transferencia
T00036347,C01972,P0217,2025-07-28,1,20580,168.44,20411.56,service,telefono,transferencia
T00036348,C00090,P0032,2025-07-28,5,9969,9644.4,40200.6,repuesto,concesionario,transferencia
T00036349,C04267,P0147,2025-07-28,1,115536,16110.35,99425.65,repuesto,concesionario,efectivo
T00036350,C02143,P0086,2025-07-28,1,119783,1769.97,118013.03,service,telefono,transferencia
T00036351,C02211,P0077,2025-07-28,1,136036,7708.23,128327.77,service,telefono,financiacion
T00036352,C04130,P0041,2025-07-28,1,71191402,10582154.77,60609247.23,auto,telefono,tarjeta
T00036353,C00514,P0060,2025-07-28,1,297443,73684.51,223758.49,reparacion,telefono,efectivo
T00036354,C03740,P0296,2025-07-28,5,104963,124902.01,399912.99,repuesto,telefono,tarjeta
T00036355,C01880,P0094,2025-07-28,1,83880,17940.64,65939.36,service,telefono,financiacion
T00036356,C00904,P0126,2025-07-28,1,99105032,24187722.81,74917309.19,auto,telefono,efectivo
T00036357,C04257,P0072,2025-07-28,1,147848,2387.14,145460.86,reparacion,telefono,financiacion
T00036358,C03376,P0288,2025-07-28,1,30767,1207.36,29559.64,service,telefono,financiacion
T00036359,C00764,P0156,2025-07-28,1,317489,10362.7,307126.3,reparacion,online,efectivo
T00036360,C04515,P0052,2025-07-28,5,121685,120055.25,488369.75,repuesto,telefono,efectivo
T00036361,C02488,P0297,2025-07-28,5,96078,6387.98,474002.02,repuesto,telefono,transferencia
T00036362,C03391,P0104,2025-07-28,4,179396,136429.7,581154.3,repuesto,concesionario,efectivo
T00036363,C01170,P0168,2025-07-28,1,22753,2401.72,20351.28,service,concesionario,efectivo
T00036364,C03066,P0056,2025-07-28,1,195045,29119.5,165925.5,repuesto,concesionario,efectivo
T00036365,C02298,P0103,2025-07-28,1,159879,39417.11,120461.89,repuesto,online,tarjeta
T00036366,C04273,P0035,2025-07-28,1,48693335,5732236.05,42961098.95,auto,telefono,transferencia
T00036367,C02581,P0104,2025-07-28,1,80696,9891.13,70804.87,service,online,financiacion
T00036368,C02276,P0247,2025-07-28,1,390712,25009.7,365702.3,reparacion,telefono,transferencia
T00036369,C00747,P0237,2025-07-28,1,61749,11743.35,50005.65,service,concesionario,tarjeta
T00036370,C04759,P0177,2025-07-28,2,94231,41435.87,147026.13,repuesto,concesionario,tarjeta
T00036371,C04512,P0247,2025-07-28,4,11166,1184.82,43479.18,repuesto,concesionario,tarjeta
T00036372,C02754,P0185,2025-07-28,1,44095297,2347634.88,41747662.12,auto,online,tarjeta
T00036373,C03807,P0147,2025-07-28,1,441566,96385.95,345180.05,reparacion,telefono,efectivo
T00036374,C00855,P0267,2025-07-28,1,104250,19798.0,84452.0,service,concesionario,transferencia
